-8.803116530179977417e-02 -2.943618595600128174e-01 -4.877952113747596741e-02 3.444281220436096191e-02 -2.311046607792377472e-02 -1.864883154630661011e-01
-2.732252180576324463e-01 -6.553599238395690918e-02 1.227034777402877808e-01 4.314777255058288574e-02 1.401994824409484863e-01 -2.225965112447738647e-01
-1.957759559154510498e-01 -4.198459163308143616e-02 1.372693479061126709e-01 1.287844777107238770e-01 6.693730503320693970e-02 2.213621735572814941e-01
2.841719090938568115e-01 -1.522628664970397949e-01 -3.818911612033843994e-01 -5.643954873085021973e-02 -2.365072816610336304e-01 1.133410185575485229e-01
-2.012262940406799316e-01 3.045433759689331055e-01 3.042464554309844971e-01 1.020136196166276932e-02 -7.484994083642959595e-02 1.544539332389831543e-01
-1.229643374681472778e-01 7.402969896793365479e-02 2.429554462432861328e-01 3.311888873577117920e-02 4.661605134606361389e-02 1.466318964958190918e-01
-7.860716432332992554e-03 -4.987990856170654297e-02 5.876600742340087891e-02 1.020581796765327454e-01 -9.315068274736404419e-02 1.576342736370861530e-03
9.980113804340362549e-02 2.004455775022506714e-02 -1.190163493156433105e-01 -1.360104233026504517e-01 -4.730103537440299988e-04 9.376790374517440796e-02
8.946118503808975220e-02 1.226055175065994263e-01 -4.605335742235183716e-02 -2.475863844156265259e-01 8.833857718855142593e-04 -2.213255763053894043e-01
-2.790576517581939697e-01 -4.565648362040519714e-02 1.732034385204315186e-01 -6.526651978492736816e-02 -1.597968488931655884e-01 2.810735441744327545e-02
6.000492349267005920e-02 -1.797192692756652832e-01 1.054211333394050598e-02 3.507473766803741455e-01 1.481017936021089554e-02 2.107142470777034760e-02
1.626619100570678711e-01 2.091712355613708496e-01 1.927648782730102539e-01 -5.430441349744796753e-02 2.310761660337448120e-01 -1.805445700883865356e-01
-1.850657612085342407e-01 -1.526692695915699005e-02 1.491377204656600952e-01 1.992515027523040771e-01 4.908601194620132446e-02 1.773101985454559326e-01
1.670919507741928101e-01 2.322499454021453857e-02 -6.381866056472063065e-03 1.242429949343204498e-02 2.895988710224628448e-02 2.048942744731903076e-01
-1.948455423116683960e-01 -2.270571738481521606e-01 2.835004627704620361e-01 -8.271152153611183167e-03 1.832786388695240021e-02 -2.536219060420989990e-01
2.842624187469482422e-01 1.671042852103710175e-02 1.374214887619018555e-01 5.969064310193061829e-02 -3.339378237724304199e-01 1.484023928642272949e-01
-2.886472344398498535e-01 -4.550606012344360352e-02 -1.935575902462005615e-01 1.071519777178764343e-01 4.986054450273513794e-02 -2.405311912298202515e-02
1.441106386482715607e-02 -1.545215249061584473e-01 -2.436450570821762085e-01 -7.094171643257141113e-02 -3.222612664103507996e-02 5.912708118557929993e-02
-9.813964366912841797e-02 -3.821546561084687710e-04 -1.182500422000885010e-01 -1.278219744563102722e-02 1.862652301788330078e-01 -1.455948352813720703e-01
-2.056538127362728119e-03 1.458022445440292358e-01 -1.962402760982513428e-01 -2.653678655624389648e-01 -2.468372695147991180e-02 3.179873526096343994e-01
-1.922226399183273315e-01 1.084163188934326172e-01 -2.372008562088012695e-02 1.121146455407142639e-01 -2.038796991109848022e-01 2.988458797335624695e-02
