1.905707240104675293e+00 4.533536732196807861e-01
1.797412335872650146e-01 6.471308469772338867e-01
-1.088812351226806641e+00 -1.282407194375991821e-01
-1.819986224174499512e+00 -5.675871968269348145e-01
5.850952863693237305e-01 6.009755730628967285e-01
-3.172522783279418945e-01 -1.316821098327636719e+00
-1.487408518791198730e+00 -3.813174664974212646e-01
-8.787490725517272949e-01 -6.838818788528442383e-01
-4.985970556735992432e-01 -7.798830270767211914e-01
4.528350755572319031e-02 5.045524835586547852e-01
-1.430846571922302246e+00 -1.059394359588623047e+00
1.530889987945556641e+00 1.194602772593498230e-01
-1.011624932289123535e+00 -2.816741168498992920e-01
2.388954907655715942e-01 -5.947212576866149902e-01
-1.281610250473022461e+00 -7.747177481651306152e-01
-1.101300001144409180e+00 -5.479652285575866699e-01
9.729524850845336914e-01 -5.894336849451065063e-02
-7.226911783218383789e-01 3.040695190429687500e-01
-3.142632544040679932e-02 -7.953748106956481934e-01
-5.495208501815795898e-01 -1.192759513854980469e+00
