3.493178188800811768e-01 2.399924397468566895e-01 1.047129556536674500e-01 -1.194986049085855484e-02
-1.215759143233299255e-01 -2.326581329107284546e-01 2.198499627411365509e-03 -2.374505102634429932e-01
2.269952744245529175e-01 -1.532191038131713867e-01 9.938074275851249695e-03 -1.175074651837348938e-01
-2.487867474555969238e-01 -2.413022965192794800e-01 -1.630867645144462585e-02 1.729791909456253052e-01
-2.211522310972213745e-01 1.491055339574813843e-01 1.250109821557998657e-02 -7.010118663311004639e-02
-1.339822113513946533e-01 3.799442648887634277e-01 -2.525321543216705322e-01 1.908092945814132690e-01
-9.482657164335250854e-02 -2.806669175624847412e-01 -3.210967779159545898e-01 -1.954668462276458740e-01
-4.243190400302410126e-03 3.067775256931781769e-02 -1.435358226299285889e-01 -3.334712982177734375e-01
-1.136707067489624023e-01 -1.531146913766860962e-01 -2.968200445175170898e-01 -1.710462383925914764e-02
1.563014239072799683e-01 -3.466490209102630615e-01 1.967390030622482300e-01 -2.915448248386383057e-01
1.383861750364303589e-01 -1.194535046815872192e-01 4.058785736560821533e-02 2.654716074466705322e-01
-9.489724785089492798e-02 1.896747946739196777e-01 1.541322618722915649e-01 -2.810555510222911835e-02
8.410670608282089233e-02 5.521391704678535461e-02 -5.352606624364852905e-02 -5.492162331938743591e-02
-9.688051044940948486e-02 -3.905618935823440552e-02 -1.486995220184326172e-01 -5.574482493102550507e-03
2.341053821146488190e-02 2.638595998287200928e-01 -5.996524915099143982e-02 2.304828763008117676e-01
1.809368841350078583e-02 5.918775498867034912e-02 -2.901445925235748291e-01 3.972046375274658203e-01
1.557558029890060425e-01 3.836215659976005554e-02 -1.997819691896438599e-01 -5.758618563413619995e-02
-1.075636819005012512e-01 1.935333162546157837e-01 -8.232293650507926941e-03 -1.678495705127716064e-01
1.141133829951286316e-01 -1.404217481613159180e-01 -1.799851506948471069e-01 1.047538667917251587e-01
-2.463368773460388184e-01 -8.210404962301254272e-02 -1.116070672869682312e-01 -7.827389240264892578e-02
-5.886029824614524841e-02 6.925382465124130249e-02 -2.805005311965942383e-01 -1.696769297122955322e-01
-2.649680972099304199e-01 -3.299447125755250454e-04 2.009047269821166992e-01 1.177966743707656860e-01
-2.613191120326519012e-02 2.735501527786254883e-01 1.496983319520950317e-01 7.963008433580398560e-02
-1.553450524806976318e-01 -1.858054101467132568e-01 4.045594483613967896e-02 3.029036335647106171e-02
-7.779432088136672974e-02 2.410264611244201660e-01 6.680428981781005859e-02 2.458909526467323303e-02
2.582687139511108398e-02 -2.231094390153884888e-01 -1.621495187282562256e-01 -1.318958550691604614e-01
-2.770114876329898834e-02 4.375632479786872864e-02 2.442143559455871582e-01 -2.122901529073715210e-01
7.696047425270080566e-02 -2.840379439294338226e-02 -1.751435101032257080e-01 1.552843004465103149e-01
-3.308482468128204346e-01 -1.075053140521049500e-01 -2.067594677209854126e-01 -2.570262365043163300e-02
9.133738279342651367e-02 4.446466919034719467e-03 -5.624913051724433899e-02 -1.333027612417936325e-02
-2.304493486881256104e-01 -6.045145168900489807e-02 1.707136072218418121e-02 1.591795384883880615e-01
-1.481222547590732574e-02 2.541684359312057495e-02 1.489275842905044556e-01 1.139105390757322311e-02
3.202942386269569397e-02 1.254176199436187744e-01 -1.094450242817401886e-02 -1.871877312660217285e-01
-2.096643000841140747e-01 -2.571677863597869873e-01 5.909139662981033325e-02 -2.970161149278283119e-04
-1.289363950490951538e-01 3.244193494319915771e-01 -8.745609968900680542e-02 6.628394126892089844e-02
1.460559070110321045e-01 -1.439425796270370483e-01 2.789857387542724609e-01 2.055005878210067749e-01
-1.254789531230926514e-01 -1.670436747372150421e-02 8.892703335732221603e-04 -1.670382320880889893e-01
6.852252036333084106e-02 7.758515328168869019e-02 1.577665656805038452e-01 -1.037187874317169189e-03
-1.005334481596946716e-01 8.639325946569442749e-02 9.109554439783096313e-02 -1.869029738008975983e-02
-2.056063860654830933e-01 -2.484443634748458862e-01 -1.711055636405944824e-02 9.150399267673492432e-02
-8.215471357107162476e-02 -4.722021147608757019e-02 1.032484695315361023e-01 -1.238078027963638306e-01
1.832151263952255249e-01 -5.831559188663959503e-03 -1.427151635289192200e-02 2.110664919018745422e-02
-8.894030936062335968e-03 -1.072317361831665039e-01 2.112068235874176025e-01 2.692249715328216553e-01
9.135958389379084110e-04 -2.056809812784194946e-01 -1.736509613692760468e-02 4.913506284356117249e-02
-8.477257192134857178e-02 1.205587908625602722e-01 5.087256059050559998e-02 -8.462378382682800293e-02
-1.943907700479030609e-02 9.644032269716262817e-02 2.160026505589485168e-02 -2.728756666183471680e-01
-1.092518866062164307e-02 6.161493062973022461e-02 -1.573493033647537231e-01 -1.915125362575054169e-02
-1.536220461130142212e-01 1.605158448219299316e-01 1.740210130810737610e-02 2.688431926071643829e-02
-2.125156372785568237e-01 1.620319932699203491e-01 1.709540560841560364e-02 -1.762296855449676514e-01
1.166992783546447754e-01 -2.878722734749317169e-02 -1.539461910724639893e-01 2.467240393161773682e-01
-1.800790280103683472e-01 9.457176178693771362e-02 2.546983025968074799e-02 -2.154833376407623291e-01
4.489374533295631409e-02 -8.161892741918563843e-02 -2.486972361803054810e-01 -2.467153817415237427e-01
-1.199077367782592773e-01 -4.043773561716079712e-02 5.576401576399803162e-02 1.502376049757003784e-01
-2.488321997225284576e-02 -1.459529064595699310e-02 -2.665921449661254883e-01 3.875644505023956299e-02
5.633869767189025879e-02 -2.012380808591842651e-01 1.401770859956741333e-01 1.324854791164398193e-01
2.056406289339065552e-01 1.026589274406433105e-01 -2.046100050210952759e-01 1.151461154222488403e-01
-3.060488104820251465e-01 4.717832058668136597e-02 1.945993006229400635e-01 1.071024015545845032e-01
8.554516732692718506e-02 2.924149334430694580e-01 -3.382731229066848755e-03 -3.993164002895355225e-01
6.495638936758041382e-02 -1.463380008935928345e-01 -1.444742828607559204e-01 2.127416729927062988e-01
-1.422495543956756592e-01 -1.629247963428497314e-01 3.390576541423797607e-01 1.216674745082855225e-01
1.798088252544403076e-01 -1.319826394319534302e-01 -9.830163419246673584e-02 9.020745055750012398e-04
2.693231701850891113e-01 -6.467960774898529053e-02 -1.717715561389923096e-01 3.996750339865684509e-02
6.694738566875457764e-02 -1.068522930145263672e-01 3.604617416858673096e-01 -7.913941144943237305e-02
