2.966011688113212585e-02 -1.839689463376998901e-01 -4.793103039264678955e-02 1.667782217264175415e-01 2.725165188312530518e-01 5.285501480102539062e-02 -4.286239668726921082e-02 -1.145517360419034958e-02 1.205153539776802063e-01 8.518012613058090210e-02
3.191548883914947510e-01 -2.363169491291046143e-01 -7.346743345260620117e-02 -1.675596386194229126e-01 -1.915195956826210022e-03 1.054474562406539917e-01 -2.560554444789886475e-01 -1.842502057552337646e-01 1.967674940824508667e-01 -8.120306767523288727e-03
1.456023007631301880e-01 1.582187712192535400e-01 -3.986780047416687012e-01 1.431205682456493378e-02 -1.881026662886142731e-02 -3.097368478775024414e-01 1.798308193683624268e-01 1.940485984086990356e-01 1.959767043590545654e-01 8.770105987787246704e-02
-6.993487477302551270e-02 6.759009510278701782e-02 -9.547948092222213745e-02 1.287380158901214600e-01 2.007237821817398071e-01 1.466138511896133423e-01 -2.424709685146808624e-02 1.195786893367767334e-01 7.283145934343338013e-02 1.694074571132659912e-01
3.274822141975164413e-03 4.778921604156494141e-02 2.909776382148265839e-02 9.843060746788978577e-03 4.815481975674629211e-02 -5.049816891551017761e-02 -2.080843448638916016e-01 -5.491587892174720764e-02 -3.160164132714271545e-02 4.564331471920013428e-02
4.481374472379684448e-02 1.950019150972366333e-01 -1.987397074699401855e-01 1.620559841394424438e-01 -1.232447102665901184e-01 1.771246269345283508e-02 -1.209709942340850830e-01 1.313317660242319107e-02 1.716876775026321411e-01 1.807575672864913940e-01
-3.527559712529182434e-02 1.594498455524444580e-01 1.653816401958465576e-01 1.665761917829513550e-01 -6.167346239089965820e-02 -2.904824912548065186e-02 -2.317519392818212509e-03 -1.480447500944137573e-01 -4.172544926404953003e-02 3.462874889373779297e-01
1.176831126213073730e-01 1.411320418119430542e-01 1.139779165387153625e-01 8.681946247816085815e-02 -8.869554102420806885e-02 -7.516144961118698120e-02 1.281502991914749146e-01 -8.033297955989837646e-02 -6.744599901139736176e-03 1.867835372686386108e-01
-2.558294534683227539e-01 -2.099321186542510986e-01 -1.405897438526153564e-01 6.233952566981315613e-02 -6.653535366058349609e-02 7.592250406742095947e-02 2.342596650123596191e-01 1.145737022161483765e-01 3.077154606580734253e-02 7.780610024929046631e-02
-2.149643450975418091e-01 -1.676404103636741638e-02 -8.881594240665435791e-02 -1.136664301156997681e-01 2.358695715665817261e-01 9.436751902103424072e-02 -9.718219935894012451e-02 9.946235269308090210e-02 -1.068316251039505005e-01 -1.034918054938316345e-01
2.179094702005386353e-01 1.372298970818519592e-02 -6.117379292845726013e-02 -2.097166702151298523e-02 3.419544547796249390e-02 -1.385292559862136841e-01 -3.962595760822296143e-01 3.082686569541692734e-03 -1.160585433244705200e-01 -6.133713200688362122e-02
-9.950800240039825439e-02 1.843339651823043823e-01 -1.170232370495796204e-01 -2.015935629606246948e-02 -1.012971550226211548e-01 2.293668240308761597e-01 -9.091445803642272949e-02 1.060136333107948303e-01 -2.972409725189208984e-01 1.101139783859252930e-01
3.015699982643127441e-01 -4.546771943569183350e-02 7.845916599035263062e-02 2.477650195360183716e-01 -2.878114283084869385e-01 7.006338983774185181e-02 2.152165919542312622e-01 -1.831010580062866211e-01 5.699141696095466614e-02 -3.781260550022125244e-02
-7.212021853774785995e-03 -5.725150927901268005e-02 -3.708195984363555908e-01 -2.684444487094879150e-01 -1.082048788666725159e-01 -1.272049080580472946e-02 1.653259247541427612e-01 -1.776309162378311157e-01 -6.292991340160369873e-02 -1.104911416769027710e-01
-9.502335637807846069e-02 -5.656495690345764160e-03 2.690778076648712158e-01 -2.227770984172821045e-01 -2.344084158539772034e-02 4.002491012215614319e-02 2.459747493267059326e-01 -4.397484660148620605e-02 -9.938944131135940552e-02 1.877418309450149536e-01
-8.068833500146865845e-02 -6.835862249135971069e-02 -9.150259196758270264e-02 1.261510401964187622e-01 -1.248702332377433777e-01 5.805516988039016724e-02 3.980249539017677307e-02 1.047578305006027222e-01 1.841033250093460083e-01 -3.235365822911262512e-02
-9.710678458213806152e-02 -1.277944743633270264e-01 1.515562683343887329e-01 -1.774475574493408203e-01 -1.747584939002990723e-01 1.726512759923934937e-01 -1.501955240964889526e-01 1.540924161672592163e-01 -2.326455861330032349e-01 -1.653236299753189087e-01
-2.037852704524993896e-01 -7.613716274499893188e-02 1.448470056056976318e-01 3.073527812957763672e-01 -1.827247440814971924e-02 -7.515210658311843872e-02 -5.122426524758338928e-02 4.561611637473106384e-02 1.204283162951469421e-01 1.238980963826179504e-01
-8.977263420820236206e-02 3.201347775757312775e-03 1.140124127268791199e-01 3.131029605865478516e-01 -2.335651218891143799e-01 7.543028146028518677e-02 -9.349422901868820190e-02 1.784338615834712982e-02 4.287619888782501221e-02 -1.041737757623195648e-02
1.831886023283004761e-01 2.390195131301879883e-01 -1.599373072385787964e-01 -1.964293271303176880e-01 1.817021518945693970e-01 1.317096948623657227e-01 -1.826311796903610229e-01 9.468186646699905396e-02 -2.785096876323223114e-04 4.878573492169380188e-02
-1.990975439548492432e-01 1.789534091949462891e-01 7.062885444611310959e-03 1.392015516757965088e-01 -1.947956979274749756e-01 1.976135969161987305e-01 1.447112951427698135e-02 3.953770175576210022e-02 1.665014326572418213e-01 -2.740608453750610352e-01
1.289117634296417236e-01 1.177596598863601685e-01 9.831987321376800537e-02 -7.975130528211593628e-02 9.965825080871582031e-02 1.967461034655570984e-02 -2.413600534200668335e-01 1.442363113164901733e-02 -1.337892562150955200e-01 7.329586893320083618e-02
1.467988453805446625e-02 2.806305587291717529e-01 -1.118239611387252808e-01 1.795479059219360352e-01 -1.768709043972194195e-03 1.009906902909278870e-01 -2.295813411474227905e-01 -2.217545807361602783e-01 -1.383236050605773926e-01 -1.942522823810577393e-01
