-1.542214751243591309e-01 -3.413179516792297363e-02
-2.182261347770690918e-01 -2.764063775539398193e-01
-8.235079795122146606e-02 1.400379557162523270e-02
8.383032679557800293e-02 2.671681940555572510e-01
-2.271839827299118042e-01 2.771529853343963623e-01
1.307180225849151611e-01 -1.267524510622024536e-01
-2.037543989717960358e-02 8.241009712219238281e-02
1.543480455875396729e-01 -4.901759698987007141e-02
-1.472768932580947876e-01 -3.791981637477874756e-01
1.892905086278915405e-01 8.544726669788360596e-02
9.874033182859420776e-02 -2.810142040252685547e-01
-1.479432731866836548e-01 4.849642142653465271e-02
4.089335724711418152e-02 -2.659899592399597168e-01
-1.108710244297981262e-01 3.113734424114227295e-01
6.459281314164400101e-03 3.332410752773284912e-01
1.212705224752426147e-01 4.880682751536369324e-02
-9.497357159852981567e-02 1.003111451864242554e-01
1.544463485479354858e-01 -3.194188773632049561e-01
-1.199114471673965454e-01 3.452694714069366455e-01
1.114772036671638489e-01 1.543473452329635620e-01
