9.434213042259216309e-01 5.208257958292961121e-02 -1.914109885692596436e-01 3.810644894838333130e-02 -3.327326104044914246e-02
2.961086109280586243e-02 7.817613482475280762e-01 -3.275923430919647217e-01 1.794816106557846069e-01 1.573106832802295685e-02
-5.410986952483654022e-03 5.446633696556091309e-02 7.467691898345947266e-01 3.006901219487190247e-02 -3.798392415046691895e-02
4.701947793364524841e-03 1.137004792690277100e-01 6.051833629608154297e-01 7.849402427673339844e-01 4.232703521847724915e-02
-6.750239990651607513e-03 -2.532256543636322021e-01 -1.318694829940795898e+00 4.707448482513427734e-01 9.085526466369628906e-01
