-2.623014524579048157e-02 1.353562921285629272e-01 -4.097326472401618958e-02
-5.315721780061721802e-02 1.045810654759407043e-01 -4.149747639894485474e-02
-8.067071437835693359e-02 7.749000936746597290e-02 -3.293262422084808350e-02
-1.062753796577453613e-01 5.226868391036987305e-02 -2.731211297214031219e-02
-1.312560290098190308e-01 2.877742983400821686e-02 -2.514733001589775085e-02
-1.554988920688629150e-01 6.303118541836738586e-03 -2.557445131242275238e-02
-1.792004108428955078e-01 -1.522751152515411377e-02 -2.793128974735736847e-02
-2.023123800754547119e-01 -3.602128848433494568e-02 -3.160945326089859009e-02
-2.247395217418670654e-01 -5.591599270701408386e-02 -3.206438198685646057e-02
-2.466633915901184082e-01 -7.479895651340484619e-02 -3.305703029036521912e-02
-2.680134177207946777e-01 -9.278950840234756470e-02 -3.450420871376991272e-02
-2.887738347053527832e-01 -1.100223585963249207e-01 -3.637321665883064270e-02
-3.089499473571777344e-01 -1.265974938869476318e-01 -3.864226490259170532e-02
-3.285489678382873535e-01 -1.426035761833190918e-01 -4.128520563244819641e-02
-3.448522686958312988e-01 -1.541010886430740356e-01 2.692798525094985962e-02
-3.619857430458068848e-01 -1.577441990375518799e-01 9.655289351940155029e-02
-3.786512613296508789e-01 -1.547263115644454956e-01 1.660082191228866577e-01
-3.945122659206390381e-01 -1.465555131435394287e-01 2.338864356279373169e-01
-4.094839692115783691e-01 -1.343148350715637207e-01 2.992863655090332031e-01
-4.234855473041534424e-01 -1.189760640263557434e-01 3.617820143699645996e-01
-4.377806186676025391e-01 -1.029112264513969421e-01 3.926022350788116455e-01
-4.505094885826110840e-01 -8.809704333543777466e-02 4.197657704353332520e-01
-4.622024893760681152e-01 -7.453860342502593994e-02 4.440831542015075684e-01
-4.730107188224792480e-01 -6.201049312949180603e-02 4.663289189338684082e-01
-4.829918742179870605e-01 -5.037542060017585754e-02 4.870769381523132324e-01
-4.922081232070922852e-01 -3.947647660970687866e-02 5.066972970962524414e-01
-4.290347397327423096e-01 -2.828534319996833801e-02 4.635203182697296143e-01
-3.677006661891937256e-01 -1.796247065067291260e-02 4.185114502906799316e-01
-3.093881607055664062e-01 -8.486635982990264893e-03 3.727648556232452393e-01
-2.539802491664886475e-01 2.050248440355062485e-04 3.275178968906402588e-01
-2.013499736785888672e-01 8.200878277420997620e-03 2.836423516273498535e-01
-1.513465493917465210e-01 1.562555134296417236e-02 2.416645437479019165e-01
-1.042532175779342651e-01 2.223181724548339844e-02 1.958635151386260986e-01
-5.936338752508163452e-02 2.781474404036998749e-02 1.521591097116470337e-01
-1.665753126144409180e-02 3.254007548093795776e-02 1.106669306755065918e-01
2.395197376608848572e-02 3.658680245280265808e-02 7.143075764179229736e-02
6.256550550460815430e-02 4.008596763014793396e-02 3.442484885454177856e-02
9.927618503570556641e-02 4.315070062875747681e-02 -4.264600574970245361e-04
1.279987990856170654e-01 4.919649660587310791e-02 3.514727950096130371e-02
1.541131436824798584e-01 6.136017292737960815e-02 7.426487654447555542e-02
1.789658367633819580e-01 7.872074842453002930e-02 1.153065860271453857e-01
2.029202133417129517e-01 1.000620275735855103e-01 1.567858755588531494e-01
2.261196970939636230e-01 1.245122700929641724e-01 1.976995468139648438e-01
2.486986070871353149e-01 1.512776166200637817e-01 2.375008761882781982e-01
2.703599929809570312e-01 1.780204921960830688e-01 2.443763911724090576e-01
2.921193242073059082e-01 2.027592658996582031e-01 2.490784078836441040e-01
3.134509623050689697e-01 2.256092280149459839e-01 2.523637115955352783e-01
3.342536687850952148e-01 2.469085156917572021e-01 2.549599409103393555e-01
3.545263111591339111e-01 2.668811380863189697e-01 2.573833763599395752e-01
3.742623925209045410e-01 2.857571542263031006e-01 2.599367797374725342e-01
