1.323049217462539673e-01 -3.134685158729553223e-01 7.025018334388732910e-03 -3.814728930592536926e-02 2.052052915096282959e-01 2.606930732727050781e-01 8.735594153404235840e-02 1.489050984382629395e-01 5.961533635854721069e-02
2.005229741334915161e-01 9.051726013422012329e-02 -1.145087927579879761e-01 -2.604925248306244612e-05 -2.321903221309185028e-02 -1.160195842385292053e-01 1.907419227063655853e-02 -1.467490792274475098e-01 8.039687760174274445e-03
1.390475481748580933e-01 -8.241889998316764832e-03 -3.427978754043579102e-01 6.437709927558898926e-02 -1.095186173915863037e-01 -1.489783376455307007e-01 2.785071432590484619e-01 -1.311156153678894043e-01 2.238665074110031128e-01
3.438137471675872803e-01 3.186949491500854492e-01 2.366997003555297852e-01 -2.002515196800231934e-01 5.427997559309005737e-02 1.481938064098358154e-01 -2.784506678581237793e-01 2.904309332370758057e-01 -9.419607371091842651e-02
-1.848685294389724731e-01 5.103287845849990845e-02 -9.704561531543731689e-02 1.754069584421813488e-03 -4.574595484882593155e-03 -4.893130064010620117e-02 -5.467521026730537415e-02 3.099745139479637146e-02 -6.821414083242416382e-02
-2.666535377502441406e-01 3.142466843128204346e-01 -7.653641700744628906e-02 -1.188747063279151917e-01 2.809349894523620605e-01 -7.635463844053447247e-04 2.229242026805877686e-01 3.049915730953216553e-01 -2.651413902640342712e-02
-3.498094901442527771e-02 -8.172508329153060913e-02 -5.226090177893638611e-02 2.681664936244487762e-02 5.359285324811935425e-02 -6.146109849214553833e-02 4.914923757314682007e-02 7.752717647235840559e-05 1.331402827054262161e-02
-9.854992851614952087e-03 1.611479967832565308e-01 8.978673070669174194e-02 2.860054075717926025e-01 6.383892148733139038e-02 3.970772400498390198e-02 -2.352014034986495972e-01 -2.624293603003025055e-02 -1.596208214759826660e-01
-6.467534601688385010e-02 2.951226234436035156e-01 7.148707658052444458e-02 1.716591566801071167e-01 6.026785355061292648e-03 1.762530766427516937e-03 -2.070731222629547119e-01 4.542521014809608459e-02 -3.866925602778792381e-03
5.627360939979553223e-02 -1.972373425960540771e-01 -4.788302257657051086e-02 7.037959247827529907e-02 -1.184154860675334930e-02 2.801504917442798615e-02 -4.164101183414459229e-02 2.072538733482360840e-01 -2.143254131078720093e-02
