2.391211874783039093e-02 -7.772592455148696899e-02 2.333954572677612305e-01 -1.289662122726440430e-01 -1.097719669342041016e-01 -3.035436966456472874e-04 7.206574827432632446e-02 -1.385474652051925659e-01 -1.342448294162750244e-01 1.740289777517318726e-01 4.701290279626846313e-02 5.713976547122001648e-02 -1.717877835035324097e-01 1.449309438467025757e-01 -4.708892479538917542e-02 -3.969954699277877808e-02 -1.531062424182891846e-01
-1.774055510759353638e-01 -1.233968362212181091e-01 -1.948172599077224731e-01 -2.765155434608459473e-01 2.433149665594100952e-01 -1.885854005813598633e-01 -1.535620540380477905e-01 7.217941433191299438e-02 -5.455427616834640503e-02 7.407794147729873657e-02 1.613702923059463501e-01 -1.123481988906860352e-01 -1.345585882663726807e-01 1.015943512320518494e-01 1.880475506186485291e-02 -2.625156380236148834e-02 4.840463399887084961e-02
-2.858604788780212402e-01 5.114462599158287048e-02 1.516794413328170776e-01 -3.611851111054420471e-02 1.282690912485122681e-01 -1.608160287141799927e-01 -2.963366918265819550e-02 3.820748031139373779e-01 1.545452773571014404e-01 8.743722736835479736e-02 -1.279077380895614624e-01 -1.966684758663177490e-01 4.444786533713340759e-02 -1.074022203683853149e-01 5.393682047724723816e-03 1.153240278363227844e-01 2.010078728199005127e-01
-9.312422573566436768e-02 9.684518724679946899e-02 2.291255444288253784e-02 1.805664747953414917e-01 1.283681690692901611e-01 -3.143186867237091064e-02 1.011632680892944336e-01 -1.682674437761306763e-01 -1.534567028284072876e-01 -1.428712904453277588e-01 3.662186488509178162e-02 1.472265925258398056e-02 -1.610027998685836792e-01 1.491366177797317505e-01 1.513331476598978043e-02 5.033505707979202271e-02 1.341679319739341736e-02
-1.349015533924102783e-01 -8.723653852939605713e-03 3.113638162612915039e-01 -2.012525685131549835e-02 4.584900289773941040e-02 -3.182118758559226990e-02 8.923582732677459717e-02 -1.560484021902084351e-01 -4.811736196279525757e-02 3.488628193736076355e-02 1.334158927202224731e-01 3.054558038711547852e-01 -9.062937460839748383e-03 -1.719296574592590332e-01 -4.205306619405746460e-02 3.092920482158660889e-01 -3.852465376257896423e-02
-1.180755943059921265e-01 -1.719803065061569214e-01 5.626375600695610046e-02 -1.467491127550601959e-02 3.452021628618240356e-02 2.111841887235641479e-01 1.763084530830383301e-01 8.828476816415786743e-02 9.542930871248245239e-03 2.983509004116058350e-01 -5.907270684838294983e-02 -1.859969794750213623e-01 6.935320049524307251e-02 3.356816247105598450e-02 2.672731876373291016e-01 -7.302078604698181152e-02 3.275771141052246094e-01
-2.723357677459716797e-01 -9.051311761140823364e-03 -1.940534915775060654e-03 6.368179619312286377e-02 -3.899454697966575623e-02 1.171750426292419434e-01 8.245986886322498322e-03 -2.192446142435073853e-01 8.715469390153884888e-02 -2.534287869930267334e-01 9.337697410956025124e-04 -8.410995453596115112e-02 -5.718411132693290710e-02 -3.440816104412078857e-01 2.424334287643432617e-01 1.164850443601608276e-01 -1.032441779971122742e-01
8.954800665378570557e-02 5.764507874846458435e-02 -2.241294384002685547e-01 -2.030446231365203857e-01 2.133867442607879639e-01 -1.594012603163719177e-02 -9.309551864862442017e-02 -1.778119802474975586e-01 -5.198759492486715317e-03 -5.674248095601797104e-03 2.008642256259918213e-01 6.317770481109619141e-02 -2.446377724409103394e-01 4.772650822997093201e-02 -2.560860216617584229e-01 -3.561955094337463379e-01 4.402492567896842957e-02
1.258484721183776855e-01 3.870081529021263123e-02 -9.311086498200893402e-03 2.875263690948486328e-01 -3.037103414535522461e-01 -6.702675018459558487e-03 -2.177917212247848511e-01 1.276387423276901245e-01 -3.290834426879882812e-01 1.118474733084440231e-02 -1.506742537021636963e-01 -4.985748231410980225e-02 3.555443882942199707e-01 -2.679593488574028015e-02 1.551714390516281128e-01 -5.842784792184829712e-02 -4.689775407314300537e-02
1.931482255458831787e-01 1.051087081432342529e-01 1.884929719381034374e-03 1.792774349451065063e-01 -1.083578839898109436e-01 6.962551921606063843e-02 -6.378766894340515137e-02 -1.966777443885803223e-01 -2.822844078764319420e-03 -5.731233861297369003e-03 6.260415911674499512e-02 -1.883636862039566040e-01 1.563771367073059082e-01 2.904373407363891602e-02 1.772597897797822952e-06 1.146763190627098083e-01 -1.806530654430389404e-01
1.284621506929397583e-01 -2.025927752256393433e-01 3.876564651727676392e-02 -2.970183789730072021e-01 1.122335493564605713e-01 1.250552386045455933e-01 5.317592248320579529e-02 8.488491177558898926e-02 -1.326719522476196289e-01 2.967546693980693817e-02 8.140034973621368408e-02 1.192002892494201660e-01 -3.148973584175109863e-01 9.422769397497177124e-02 -7.512412220239639282e-02 -9.206017851829528809e-02 1.825987547636032104e-02
-1.748736388981342316e-02 -8.229684084653854370e-03 7.454442232847213745e-02 -5.582879483699798584e-02 1.534001827239990234e-01 1.684354990720748901e-01 -4.037231206893920898e-03 9.240961819887161255e-02 -2.454843074083328247e-01 -1.369201391935348511e-01 -2.020534723997116089e-01 2.115565389394760132e-01 -7.826651632785797119e-02 -2.627722918987274170e-01 -6.084858253598213196e-02 1.029708832502365112e-01 -2.274415045976638794e-01
3.150777891278266907e-02 -1.090471372008323669e-01 4.455089569091796875e-03 2.208522637374699116e-04 -3.875587880611419678e-02 -2.840600535273551941e-02 -1.505845934152603149e-01 3.226720960810780525e-03 -1.183520555496215820e-01 2.995817363262176514e-01 -1.323009729385375977e-01 -5.359301716089248657e-02 -4.467590525746345520e-02 2.239094972610473633e-01 9.390992671251296997e-02 -7.346098124980926514e-02 2.321882247924804688e-01
1.431582421064376831e-01 -2.828386239707469940e-02 -2.899361550807952881e-01 -2.108502089977264404e-01 7.714689522981643677e-02 1.572359800338745117e-01 -1.747870445251464844e-01 -5.037864297628402710e-02 1.772719249129295349e-02 2.106817811727523804e-01 -2.860372886061668396e-02 -5.211927369236946106e-02 -1.238021925091743469e-01 -3.150782585144042969e-01 -8.954449743032455444e-02 2.852251529693603516e-01 2.101901173591613770e-02
-3.546743392944335938e-01 -6.895308941602706909e-02 2.020232975482940674e-01 -3.094026446342468262e-01 4.984634742140769958e-02 -1.887706369161605835e-01 3.123335242271423340e-01 8.992643095552921295e-03 1.688061803579330444e-01 1.890304982662200928e-01 -2.146878540515899658e-01 -1.048762127757072449e-01 1.000302508473396301e-01 1.350138634443283081e-01 9.451893717050552368e-02 -8.156794309616088867e-02 -7.887255400419235229e-02
2.031435668468475342e-01 -2.056457847356796265e-01 -3.078756853938102722e-03 4.077840223908424377e-02 7.679618149995803833e-02 1.835937052965164185e-01 -3.123802598565816879e-03 -1.854933947324752808e-01 9.921672940254211426e-02 1.094822287559509277e-01 1.945590414106845856e-02 -1.118847504258155823e-01 1.780483424663543701e-01 1.972927749156951904e-01 1.421475857496261597e-01 3.285383582115173340e-01 -5.904231593012809753e-02
